"","M1_1_MSS","M1_2_MSS","M5_1_MSS","M5_2_MSS","T49_1_MSS","T49_2_MSS","M42_1_PD","M42_2_PD","M43_1_PD","M43_2_PD","M64_1_PD","M64_2_PD"
"524",1395.620872,959.2758372,2316.702708,1497.410117,1256.342108,404.973256,0,30.61690911,46037.58005,42782.41793,7899.744287,3762.411173
"525",256963.007,213368.6609,542068.0247,498237.4201,747373.397,1028518.612,87885.3572,52286.40108,426877.9351,441153.5215,251688.6079,131134.3332
"526",149741.9026,163444.7719,299408.9493,309236.2556,167569.389,150378.344,16656.1764,14828.41564,130187.247,127975.6341,53698.41497,25293.5687
"527",266269.7938,179158.6491,191153.952,190727.2154,96369.37967,73104.0163,127982.1439,145148.3953,794811.0756,943540.931,212945.188,187878.435
"528",31546.64422,30884.17155,63221.20647,93692.696,95213.69146,63057.28327,92780.30059,40146.19966,88429.15577,67963.87244,210267.5044,133002.3025
"529",14581.04754,17389.09755,7620.365891,25344.51541,45361.61002,35884.98075,5871.696433,4550.45323,2904.163665,3754.856287,37845.0566,57494.5777
"530",15794.62094,19885.75351,9057.271917,2087.70341,29671.32234,16692.80531,10390.17906,6209.700656,19094.92673,11713.99315,25453.42567,10393.16215
"531",325723.9273,296172.4572,279615.4604,193167.369,63504.7273,68867.93856,85926.04537,67896.96032,479976.9973,394064.4458,120783.7839,114465.5402
"532",0,5949.989702,5728.897234,13778.31235,53710.15684,430.889521,53986.02101,26797.06881,62052.4116,51487.7955,30511.35227,48417.72506
"533",1315846.718,1182370.606,1397440.787,1373720.525,2834567.635,3446464.121,638199.5733,586488.6047,326084.8769,370760.8926,5271429.43,5316152.892
"534",613246.282,483031.8053,231821.9366,210514.0005,624071.4184,861994.4532,88590.42399,118298.4778,770647.2606,742466.8176,653546.6418,688950.6595
"535",203813.2167,189351.2846,145034.7828,114423.6184,470792.1805,406326.2949,442573.321,399414.0744,260751.8224,245288.1996,289166.0834,269104.2889
"536",5970.166766,8981.243402,5926.110404,2759.168569,4412.471332,1601.053463,20611.19828,13102.40165,50623.34308,44787.5666,8464.294768,2375.620479
"537",43948.09578,43714.24374,11617.53216,17999.02573,1046.270824,10031.17947,11222.10177,10074.80616,523272.0555,496661.1307,61780.87989,37752.36444
"538",987.7642396,4198.928934,6834.487086,1495.469586,27643.59478,14297.73436,38883.60922,47514.43853,40031.74622,31369.77314,28822.50684,36298.00946
"539",0,1825.735761,0,0,1298.080928,1156.082326,0,0,3098.013121,3515.719933,0,1317.957184
"540",4397.528213,9054.087795,0,1449.393339,0,0,0,0,477.9477697,3190.329779,0,0
"541",3233.361025,4951.763192,0,38.25554536,3035.809858,521.9783315,328.0283945,55.97990544,2892.990283,6802.041095,65.02766913,75.90161105
"542",11274.13511,8841.016028,0,2223.320083,20147.09655,18296.25692,9339.989626,9361.570962,1356.016393,627.0796993,9603.065444,6199.192399
"543",43182.66508,22669.56684,18453.68481,74058.42059,67828.22608,50407.68485,91252.41091,48589.33801,96583.72545,117611.8443,39856.91718,50881.41384
"544",1327.023789,7335.978822,9771.472898,11314.58899,28055.00678,28117.23584,3279.981834,1013.450309,2843.626574,649.0965893,62749.84864,41247.42129
"545",10192.56017,10550.19829,8220.741469,8771.108033,32803.95939,25850.59749,6605.072646,311.0068495,8372.594936,8806.522297,45508.91805,37037.66861
"546",15225.73995,10282.32538,10124.26446,23145.25763,8551.265337,10651.0701,0,1105.50127,14265.34078,17026.84189,16972.71199,0
"547",25567.92189,27001.1001,31415.04817,44045.0268,27786.02323,25944.48162,566553.7476,522254.8803,44501.86511,30453.25481,527284.4619,584876.3127
"548",3433.098717,8623.326254,6366.002083,6928.093962,6792.095899,2014.920724,170955.42,123295.3405,48227.11638,40851.44971,116049.9864,132498.6649
"549",3524.933249,0,0,0,0,0,0,0,51.02871302,81.77990021,51887.49537,0
"550",33253.95625,22674.35353,2996.063533,16575.03808,146990.3479,145099.6185,43909.82199,33502.16704,69828.80457,69718.97451,51273.07543,34848.22113
"551",11419.84756,9183.423365,4562.173027,15423.02145,30423.82153,35780.87176,13552.37007,32006.34849,78490.48763,76118.72101,31246.9771,21523.65106
"552",1575.212294,3816.057871,1369.715408,3956.702774,4580.121543,429.5321635,3404.925566,6123.452306,208.8765491,95.68761407,2714.982001,373.8396436
"553",2699.490448,3127.574334,3014.333675,9134.820515,3781.927336,1594.712463,25486.3299,23828.3889,2053.331287,1356.66553,9215.363525,4792.424708
"554",17191.18754,25305.38463,121368.1859,133938.9018,22782.04978,20342.65849,170559.1945,95452.60194,158383.8392,194023.7051,27394.2102,46878.40672
"555",60201.47539,57954.31605,94442.91507,74189.07009,137315.2175,119537.9027,97518.89347,25929.98453,92933.38937,21004.34872,193896.0828,191618.4653
"556",26170.10104,39695.12401,62082.45035,117073.0935,49685.20503,76619.49778,160391.9278,26429.15646,61129.77272,11392.39283,131604.5242,109540.4267
"557",10864.36317,7400.076652,0,4418.042177,7973.793056,6604.624595,3867.96958,0,47434.03205,42427.2627,11023.31311,4318.923564
"558",0,0,0,1221.073205,16489.36991,10119.99163,1140.592473,0,5238.160875,4132.39058,23329.33806,11783.04758
"559",78167.2377,65478.70402,161961.5838,202469.9539,85216.31403,92646.255,181690.2495,198549.5224,253635.561,271952.8526,211048.0086,190078.5241
"560",40627.71458,21378.92376,26403.30713,63447.4979,59839.91892,38509.76139,21709.27124,8122.455005,76354.73037,78135.26755,53077.39852,35976.74633
"561",36912.93383,18448.51108,15855.99495,13892.24475,16693.00635,14706.44172,9690.26833,10132.76858,60525.10154,70793.24992,2293.86616,2327.990065
"562",54751.94409,69415.97181,105225.2186,111005.1348,110848.3477,125777.6758,47308.94981,42127.97514,24543.99787,27628.18413,54631.02902,60511.58048
"563",719973.312,664349.032,435051.3106,461235.8135,346718.2387,297122.2809,429339.9277,417827.8471,295034.0226,317209.816,707575.0471,612684.523
"564",8671.332487,9838.641719,33421.15704,28804.42284,59664.26022,58791.11838,13060.35379,19794.91727,303977.2682,270939.6377,127202.1999,71929.8738
"565",29893.94507,13571.47858,23728.00249,12675.29036,55627.47852,56751.83496,71914.45511,80077.54941,359340.9299,368737.2551,72441.33804,64162.27992
"566",121729.1317,77331.03844,94518.79194,65214.5857,133898.251,170661.4052,83593.76539,89637.35911,950768.0943,906165.8406,181450.4756,207758.6197
"567",0,0,7.315730269,0,14.41893018,16.37916198,0,1022.343432,15607.32349,17519.92659,0,0
"568",5770.185181,4095.866724,15100.60425,30077.18396,3889.516461,5350.549753,57974.27544,63734.55244,535541.1645,450174.7496,101956.3743,73250.95343
"569",76258.66273,71583.99802,181153.0741,196685.7562,177663.1769,135370.8592,370556.7507,306126.6193,241241.765,235970.2583,391299.3883,314851.7816
"570",34096.2566,8206.949901,23668.96028,33328.46539,76621.38924,88266.06398,84613.88408,131493.7411,91268.00022,85100.16008,425037.3656,229789.5549
"571",77099.83204,91462.15119,217062.9237,262014.9359,137816.6926,127108.7262,415495.3585,383911.1124,345298.6232,316146.1723,401392.7698,340407.0164
"572",208743.7712,195097.2358,100112.2767,95275.05515,212648.0985,129373.7827,114526.3668,79740.0634,854193.6876,727989.1516,469582.8551,394289.8903
"573",303007.7165,311995.9564,587308.661,550113.7884,1325339.181,842092.5585,309964.0701,378339.6776,1438335.738,1407843.679,1422671.14,1220070.708
"574",93583.35197,110752.2186,107135.3608,146921.8564,298676.1008,220792.0479,167664.6902,120604.5106,516285.9771,507610.0608,515689.9123,395214.8805
"575",78653.83726,73902.22743,54948.22411,92452.89056,72831.63059,67868.47798,254470.5486,240991.298,350495.8308,433204.8894,252960.508,217408.8501
"576",906.8538315,770.0412376,3817.238017,0,1114.728514,1470.229849,8273.11839,0,70725.52746,60313.76714,1167.579754,0
"577",19.19744175,0,2597.116091,7075.979757,2466.377446,0,64006.0171,69726.90286,38612.01812,63771.78479,25481.95818,16762.06917
"578",32074.47809,36243.03936,14017.15713,25180.65407,12685.31527,24562.04387,248891.3534,265222.7251,157474.0567,144915.2086,86203.52889,60110.17718
"579",21016.38448,7528.235147,1220.566294,10171.61154,189736.0817,196897.0066,43428.46013,48366.26808,136022.6946,135663.67,40175.04954,24015.06644
"580",3884.761466,3392.263075,0,0,2049.089321,3802.8931,1223.561713,0,101770.8817,97664.58723,15377.34934,6003.012859
"581",0,0,0,0,0,0,0,0,10855.38613,9795.54475,0,0
"582",0.017782514,1.709067808,36.65305724,0,30.28667069,230.9107142,94.08961722,0,102086.7494,108917.4416,2921.958445,1260.045732
"583",136469.1426,107482.2034,47218.51622,41118.12739,43091.7287,37975.4773,16550.42874,17002.80732,332638.6867,324980.7465,45032.83251,44705.08274
"584",27776.00203,33206.30602,4597.42907,13316.31973,39520.44033,28284.66237,47504.10035,58016.83645,43240.23382,46606.58227,49434.14009,63795.51807
"585",3499.252253,5819.740895,2043.512232,5505.901978,653.5361208,9094.502446,2428.238624,2541.923943,120278.3891,148495.0069,19599.5579,13445.10744
"586",51207.34125,42354.4676,30076.51343,43919.07253,32497.69921,22632.9105,58643.95909,38681.52578,216016.2156,142963.4873,35595.12788,38451.45214
"587",12933.69072,19873.39154,21814.44499,43210.3185,35462.92247,10226.13741,49947.83375,33923.19909,62376.54175,58514.49318,18629.6159,19897.47614
"588",28.70196183,303.6592848,0,0,0,6326.927948,0,557.4008337,3528.983469,3413.807658,0,1680.889929
"589",1804270.673,2247138.404,2905446.518,2814890.944,3548011.462,4488202.44,2616328.72,4007590.118,3346662.218,3354800.712,3687808.994,3585408.683
"590",252193.5223,266748.2512,139430.5779,138493.0776,136662.1632,240551.4093,143426.7399,89480.44423,31189.51189,35724.6256,82407.7144,162084.4153
"591",21890.0527,30218.02614,40480.94765,51562.12672,66080.52976,67584.43104,30552.18843,22352.37046,12713.05671,16183.82529,8004.088486,4541.839704
"592",0,0,0,1641.511232,5663.939259,0,4250.296312,0,22031.5986,27824.07008,9234.808443,4156.486202
"593",21688.82277,16408.80278,0,1123.158137,29114.80147,25201.08443,5439.797756,0,33457.27832,37282.77734,8316.697163,1211.157327
"594",28882.02472,32700.86857,57554.27085,84382.94971,154849.8369,105956.2583,38419.19451,26960.3996,26904.98962,28933.20531,50703.08563,37949.34519
"595",282797.4361,284029.775,501765.4988,746353.5526,989611.4469,897676.9071,455164.97,427414.2805,251719.3776,222888.8212,643363.043,515241.5247
"596",229783.4682,229665.8534,170870.9494,251030.8972,419525.5231,315285.9834,195793.8639,183463.3286,279595.0888,285923.0711,379640.5063,273544.553
"597",4133.821655,0,0,0,893.4159886,0,0,0,17137.87017,15123.17716,0,0
"598",25306.87348,20876.07607,13753.1117,22116.56631,23658.74737,14478.95636,59760.19858,42641.90771,11942.91572,10952.6869,41293.2168,27708.57655
"599",75581.98634,68573.12802,7667.267149,26842.18211,14851.91202,17391.93062,4656.276294,7239.496433,152398.4666,155596.4133,31296.46681,17976.02226
"600",484768.6067,405889.5075,420449.9912,449841.8869,357521.6488,305233.2303,744157.6788,701159.7287,137573.1526,113210.082,662848.0061,453784.8045
"601",648836.0854,467474.1525,704738.0495,756815.5766,386002.1605,411236.8557,203463.5733,143400.6907,1450826.096,1605797.589,747858.9178,839208.4304
"602",584789.8537,437141.8239,794969.0772,1015747.007,1735395.843,1652950.18,2448206.791,2030790.179,4447530.854,4431761.606,1050483.341,936652.1321
"603",77789.95949,66928.1465,27024.07398,45984.59397,27501.36168,15581.52683,63142.19179,50602.25645,123233.486,120703.8267,126187.4147,82471.8054
"604",30491.63357,27605.76642,95295.70367,120332.0455,53378.95785,35859.31113,90610.32196,62267.36563,26725.92507,18063.76807,44700.6534,25949.40061
"605",3899.883496,5885.571915,5645.079805,8406.259028,207.0339675,6055.93247,20097.83281,368.6165209,455.1387822,91.38688568,10498.64414,14831.21012
"606",4189.889397,8048.588863,9335.416753,16990.35511,7298.189706,2544.450544,102181.186,103646.0916,1940.490441,1478.6226,32747.42101,20761.62716
"607",24089.06338,44319.00575,106626.3714,98286.49496,12679.76866,21255.80391,33326.79135,3930.660802,10809.34218,2596.040344,46281.46764,11999.88706
"608",113921.6384,110900.8371,243811.752,244702.9837,71203.51464,49085.76985,114469.1134,26119.32717,120895.8897,27643.68282,49021.79244,37660.12758
"609",505519.4587,553277.9565,403583.4335,642536.8248,413344.0428,541804.3001,899332.8861,872371.789,397802.1006,371274.2694,401883.7073,452396.5326
"610",42433.4148,44542.80096,168384.3787,186482.8021,3975.298596,12452.28163,35393.7596,11655.36368,22555.74217,2432.875505,9491.217519,15602.73445
"611",7342.330442,6063.207696,6848.239264,4609.867926,10646.25624,9028.721607,12866.33968,3254.442069,8133.269729,5898.627557,12339.98471,17122.6791
"612",55138.2802,43157.45651,33885.78588,90061.05857,27563.90701,27802.00826,56802.66318,43417.87157,71887.6796,65965.99203,54467.21804,61521.53885
"613",1449.5625,4666.911781,1565.150126,3554.85962,6746.84446,3774.208912,68316.36331,54617.7629,74472.6241,56980.01977,26223.09431,33074.95984
"614",64152.9301,53999.31604,37716.20689,73326.97819,18524.28766,21527.56341,34500.70572,5019.745043,41907.34814,41364.45618,17799.9568,41647.35553
"615",49806.11167,59729.46628,106547.8663,108788.8434,93074.16563,95231.05885,491379.6264,282984.5787,109911.0771,105420.1892,231128.8561,165000.9514
"616",9758.411819,9569.554431,11709.85296,25055.73088,24097.48246,29310.17346,18422.91747,7761.934277,637.6950407,1863.586226,63643.51734,50057.17011
"617",13936.46868,4211.534961,0,1829.643585,2604.417427,0,10927.11661,8607.38186,26885.16187,35690.58754,10559.81597,0
"618",0,0,0,0,0,0,366.0322878,539.638462,10374.01121,8518.244328,0,0
"619",420.9546356,853.0497577,544.3227738,1301.402628,11434.54477,7827.71168,7386.748294,2522.168507,4852.040499,4302.172745,13284.60185,6910.561802
"620",17608.92821,16713.46604,41516.89658,59973.37048,117382.4873,85300.66787,58050.71279,53028.94685,77963.02163,58265.28517,124428.5513,76351.408
"621",2161.533035,2696.92883,0,584.9026486,1306.513057,918.1341886,12119.63612,26892.75668,1006.36381,345.8279435,2983.374202,3069.426445
"622",7549.798491,5151.661553,3353.361325,0,2200.062291,9324.330705,6959.128211,7292.749307,110227.8046,126839.151,0,3731.076647
"623",185161.5857,152071.834,103162.3467,174056.0896,85212.68541,79750.73448,111065.5508,137590.2564,162344.1774,157494.1633,178215.631,131494.4715
"624",857858.2477,905810.1934,747857.5405,810547.8278,1311210.346,1527368.415,2245485.786,2188509.732,385567.2646,444756.8991,2395784.071,3006473.991
"625",490773.9658,325741.4254,130717.4883,184794.9316,378177.0408,322731.7224,137191.0422,138549.6029,697693.2413,658746.405,543327.8662,520338.6749
"626",1107345.662,1116544.896,812232.0785,738646.6619,1261702.71,1605827.927,496307.4679,701877.4874,787587.5106,866104.0523,2067430.225,1824435.678
"627",245201.8068,270563.7211,91813.98987,78355.85394,204797.9864,227782.1342,75888.24026,21599.23871,867230.4869,872118.0072,133355.0873,84246.36308
"628",454528.9513,449976.5593,489121.3294,596179.0431,731648.1256,566089.6625,319287.8641,289850.7656,296962.4945,266245.6305,542751.4388,509636.0195
"629",0,0,1977.69406,2101.334495,0,0,6619.145977,0,33327.73116,25681.52853,1144.790325,2192.016784
"630",63304.43201,59785.79637,45844.20741,32757.55423,108831.1202,74227.55268,16572.0309,9535.182839,59584.17724,67148.82975,48724.40873,36900.11581
"631",100768.0183,104083.1343,197148.8037,192526.395,333755.4553,183070.9924,125403.3837,60747.2986,29178.34785,14815.90807,144215.1577,182496.9961
"632",0,6434.896922,35275.96759,7807.847636,1004.570413,63242.8098,9244.499489,30934.73338,9076.483888,12681.26619,17800.51937,8345.278547
"633",46015.18357,43526.43099,4630.618351,12589.70673,18452.09588,40839.10926,21357.76541,6515.246878,52831.8596,55606.64725,21232.18141,14648.71748
"634",303236.996,217906.4789,268180.9194,373574.4949,259610.4952,318332.8352,553712.7964,628202.8119,636410.0137,787165.2068,390677.9976,264449.2701
"635",9722.487457,18327.3647,0,0,1977.609379,2484.843324,0,996.4313164,13631.58837,21221.1313,0,0
"636",96820.20457,86653.96294,86365.406,80624.47615,57287.28085,56565.24118,5393.206268,17581.58069,188727.4506,204418.5437,43173.42964,41944.59716
"637",0,0,1174.436605,0,0,0,745.4083811,0,7022.095591,6595.748308,0,0
"638",135735.6955,107949.9775,254367.2895,358596.8255,172381.2342,171779.8518,1166702.477,1059341.317,867397.0443,936505.2028,337513.0553,344171.8135
"639",146498.3741,125384.0202,107165.2155,84730.56577,114989.6133,94805.40943,46418.43221,27270.15019,1312726.717,1120766.02,175638.4979,195443.9868
"640",141337.331,138165.0331,199774.4724,249504.2187,222611.2163,166489.2502,234170.0329,139783.1768,347127.1433,319111.9031,290983.5249,300987.114
"641",87462.81641,76680.14294,169686.5206,260378.5744,333061.2898,318709.134,301955.1832,335221.9259,1074751.911,1030775.654,729191.4529,427785.1017
"642",515729.06,479421.7434,470078.1452,244198.5864,935812.7922,854270.2364,1524808.927,1244326.802,681148.9874,654790.894,1458224.423,1157807.676
"643",69934.87448,82296.13788,227612.594,259906.1774,517580.2097,416271.7097,591808.6951,494607.9371,318763.0069,208168.8857,907520.4454,720464.7252
"644",47366.39128,47548.59781,117737.7479,126927.1542,206506.1937,117791.0743,108100.5723,110183.3819,118160.4384,121147.679,139107.314,182247.8812
"645",43668.23863,50051.59405,168942.1331,193341.4076,61717.74107,66593.92146,156776.0103,87268.75676,26098.30545,48900.04572,34418.7149,34359.16654
"646",375157.302,363560.3248,219015.2133,242244.6905,330994.9897,197244.9813,232304.2068,270936.5896,352054.8884,455832.7326,475188.6869,580605.2254
"647",72827.57753,53395.38164,141988.6237,150476.604,41067.32793,38250.23703,64735.75058,140103.2643,104873.2448,108561.2506,354828.4406,345002.9818
"648",409568.3535,351462.8334,1781241.558,1323561.47,33974.62129,31569.14758,239551.2305,84362.85836,90274.95753,12687.61799,76375.53505,81279.74951
"649",116386.2821,127081.092,303252.2112,242069.3372,42947.24733,74548.91349,65889.31692,138538.3063,70592.45324,57048.00281,68568.32495,63835.95658
"650",391009.0399,440039.2645,1997652.962,1853623.925,22675.11849,51641.42428,180507.7116,43495.26737,100720.4131,18625.96436,59934.85003,58237.64698
